Lil' B's dad,Arodo,Dawn of crytpo,JN,Zaclele,Numanuma,DollarBillClinton,Mati Roy,SquatBandit,Big Swinging Donkey,CryptoElite,Kryptonite,🔝 🎩 🤠,Shopolopoulopoulos,HotBatTakesTheCake,stooart,LONG ETH,Jho,Choukilele,mc_scrad,LONG BTC,Felicia Bootylicious
84.44599809,91.26594035,41.22424484,4.958231927,1.120224266,229.8724077,100.7381887,120.9446985,77.00945546,32.94629974,47.94371962,90.69012533,40.74344254,40.74344254,93.56853387,47.42106692,16.69033467,14.60525004,8.876648266,24.56702985,-1.629022888,-1.629022888
84.70215102,91.55480383,41.25654125,4.961632614,1.067449338,230.1758778,101.0214197,121.2963286,77.10165575,33.22120112,48.04087552,90.61236751,40.80674712,40.80674712,93.3540874,47.37008639,16.71901785,14.6017908,8.897618488,24.5507369,-1.591751207,-1.591751207
84.963856,91.84973189,41.28925969,4.96589162,1.015891911,230.4789122,101.3108655,121.653548,77.19400103,33.5014062,48.13755284,90.53340075,40.87063296,40.87063296,93.13524739,47.32032195,16.74911541,14.59893521,8.919245787,24.53484585,-1.553660363,-1.553660363
85.23104234,92.15064216,41.32241116,4.971012148,0.965552482,230.7815117,101.6064281,122.0162672,77.28649369,33.7868283,48.23374302,90.45324201,40.93509468,40.93509468,92.91213022,47.27175926,16.78061072,14.5966803,8.941522165,24.51934858,-1.514761851,-1.514761851
85.50363936,92.45745228,41.35600665,4.976997401,0.91643155,231.0836771,101.9080096,122.384397,77.37913611,34.07738074,48.32943751,90.37190827,41.00012686,41.00012686,92.68485227,47.22438394,16.81348716,14.59502306,8.964439621,24.50423696,-1.47506717,-1.47506717
85.78157638,92.77007991,41.39005719,4.983850583,0.868529612,231.3854092,102.2155122,122.7578481,77.47193069,34.37297683,48.42462775,90.2894165,41.06572409,41.06572409,92.45352991,47.17818162,16.84772808,14.5939605,8.987990154,24.48950287,-1.434587818,-1.434587818
86.0647827,93.08844268,41.42457376,4.991574896,0.821847168,231.6867087,102.528838,123.1365314,77.56487982,34.67352989,48.51930516,90.20578368,41.13188096,41.13188096,92.21827952,47.13313794,16.88331686,14.59348965,9.012165765,24.4751382,-1.393335291,-1.393335291
86.35318764,93.41245823,41.45956738,5.000173544,0.776384716,231.9875764,102.8478891,123.5203574,77.65798589,34.97895323,48.6134612,90.12102676,41.19859206,41.19859206,91.97921748,47.08923854,16.92023687,14.59360752,9.036958453,24.46113481,-1.351321088,-1.351321088
86.64672051,93.7420442,41.49504904,5.009649731,0.732142754,232.2880132,103.1725677,123.9092371,77.7512513,35.28916018,48.7070873,90.03516273,41.26585199,41.26585199,91.73646018,47.04646905,16.95847146,14.5943111,9.062360219,24.44748459,-1.308556705,-1.308556705
86.94531064,94.07711825,41.53102975,5.020006659,0.68912178,232.5880197,103.5027758,124.303081,77.84467842,35.60406405,48.8001749,89.94820856,41.33365534,41.33365534,91.49012398,47.00481509,16.99800403,14.59559743,9.088363061,24.43417942,-1.26505364,-1.26505364
87.24888733,94.417598,41.56752051,5.031247533,0.647322293,232.8875969,103.8384157,124.7018001,77.93826966,35.92357815,48.89271545,89.86018121,41.40199669,41.40199669,91.24032526,46.96426232,17.03881792,14.5974635,9.114958981,24.42121116,-1.220823391,-1.220823391
87.5573799,94.76340111,41.60453233,5.043375556,0.606744791,233.1867454,104.1793893,125.1053049,78.0320274,36.2476158,48.98470037,89.77109765,41.47087063,41.47087063,90.9871804,46.92479636,17.0808965,14.59990633,9.142139977,24.40857171,-1.175877454,-1.175877454
87.87071766,95.11444521,41.6420762,5.05639393,0.567389773,233.485466,104.5255989,125.5135062,78.12595404,36.57609033,49.07612111,89.68097487,41.54027177,41.54027177,90.73080579,46.88640284,17.12422316,14.60292293,9.16989805,24.39625293,-1.130227328,-1.130227328
88.18882992,95.47064794,41.68016314,5.07030586,0.529257737,233.7837595,104.8769466,125.9263149,78.22005197,36.90891503,49.16696911,89.58982983,41.61019469,41.61019469,90.47131779,46.8490674,17.16878125,14.60651032,9.1982252,24.38424671,-1.08388451,-1.08388451
88.51164601,95.83192696,41.71880414,5.085114548,0.492349181,234.0816268,105.2333345,126.3436415,78.31432358,37.24600324,49.25723581,89.49767949,41.68063398,41.68063398,90.20883279,46.81277568,17.21455414,14.6106655,9.227113426,24.37254491,-1.036860497,-1.036860497
88.83909523,96.19819989,41.75801022,5.100823198,0.456664604,234.3790685,105.5946647,126.7653969,78.40877125,37.58726826,49.34691264,89.40454084,41.75158423,41.75158423,89.94346716,46.7775133,17.2615252,14.61538549,9.256554728,24.36113943,-0.989166786,-0.989166786
89.1711069,96.56938439,41.79779236,5.117435014,0.422204504,234.6760855,105.9608393,127.1914918,78.50339738,37.93262341,49.43599105,89.31043085,41.82304003,41.82304003,89.67533728,46.74326591,17.30967781,14.6206673,9.286541106,24.35002214,-0.940814876,-0.940814876
89.50761033,96.94539809,41.83816158,5.134953198,0.38896938,234.9726785,106.3317605,127.621837,78.59820437,38.28198202,49.52446248,89.21536648,41.89499598,41.89499598,89.40455953,46.71001914,17.35899531,14.62650794,9.31706456,24.33918491,-0.891816263,-0.891816263
89.84853484,97.32615863,41.87912888,5.153380955,0.356959729,235.2688484,106.7073305,128.0563432,78.69319459,38.63525739,49.61231836,89.1193647,41.96744667,41.96744667,89.13125029,46.67775862,17.4094611,14.63290442,9.34811709,24.32861962,-0.842182446,-0.842182446
90.19380974,97.71158367,41.92070527,5.172721486,0.32617605,235.5645959,107.0874512,128.494921,78.78837046,38.99236285,49.69955014,89.02244249,42.04038668,42.04038668,88.85552593,46.64646998,17.46105853,14.63985376,9.379690696,24.31831816,-0.791924921,-0.791924921
90.54336435,98.10159083,41.96290173,5.192977997,0.296618842,235.8599217,107.4720249,128.9374814,78.88373434,39.3532117,49.78614925,88.92461682,42.1138106,42.1138106,88.57750283,46.61613886,17.51377097,14.64735296,9.411777377,24.30827239,-0.741055185,-0.741055185
90.89712798,98.49609777,42.00572929,5.21415369,0.268288603,236.1548268,107.8609537,129.3839349,78.97928864,39.71771727,49.87210714,88.82590466,42.18771304,42.18771304,88.29729738,46.5867509,17.56758179,14.65539905,9.444369133,24.2984742,-0.689584737,-0.689584737
91.25502994,98.89502213,42.04919894,5.236251768,0.241185832,236.4493118,108.2541397,129.8341925,79.07503575,40.08579287,49.95741524,88.72632298,42.26208858,42.26208858,88.01502594,46.55829172,17.62247436,14.66398902,9.477457965,24.28891547,-0.637525074,-0.637525074
91.61699955,99.29828154,42.09332169,5.259275435,0.215311026,236.7433775,108.651485,130.2881647,79.17097806,40.45735182,50.04206499,88.62588875,42.3369318,42.3369318,87.7308049,46.53074697,17.67843205,14.67311989,9.511035872,24.27958806,-0.584887693,-0.584887693
91.98296612,99.70579364,42.13810853,5.283227894,0.190664684,237.0370248,109.0528918,130.7457623,79.26711795,40.83230743,50.12604784,88.52461895,42.41223731,42.41223731,87.44475063,46.50410228,17.73543822,14.68278868,9.545094854,24.27048387,-0.531684092,-0.531684092
92.35285897,100.1174761,42.18357048,5.308112349,0.167247304,237.3302543,109.4582622,131.2068961,79.36345782,41.21057302,50.20935522,88.42253054,42.4879997,42.4879997,87.15697952,46.47834328,17.79347624,14.6929924,9.57962691,24.26159476,-0.477925768,-0.477925768
92.72660741,100.5332465,42.22971853,5.333932003,0.145059385,237.623067,109.8674982,131.6714768,79.46000007,41.59206191,50.29197856,88.31964049,42.56421354,42.56421354,86.86760793,46.4534556,17.85252948,14.70372805,9.614624041,24.25291261,-0.423624218,-0.423624218
93.10414076,100.9530226,42.27656369,5.360690059,0.124101426,237.9154635,110.2805021,132.1394152,79.55674708,41.97668742,50.37390932,88.21596578,42.64087345,42.64087345,86.57675225,46.42942488,17.91258132,14.71499265,9.650078247,24.24442931,-0.36879094,-0.36879094
93.48538832,101.3767219,42.32411697,5.388389721,0.104373924,238.2074446,110.697176,132.610622,79.65370124,42.36436285,50.45513893,88.11152338,42.71797399,42.71797399,86.28452886,46.40623676,17.97361511,14.72678321,9.685981527,24.23613673,-0.313437432,-0.313437432
93.87027942,101.8042621,42.37238936,5.417034192,0.085877378,238.4990112,111.1174219,133.0850079,79.75086494,42.75500153,50.53565882,88.00633026,42.79550978,42.79550978,85.99105413,46.38387687,18.03561423,14.73909674,9.722325881,24.22802674,-0.257575191,-0.257575191
94.25874337,102.2355609,42.42139187,5.446626675,0.068612286,238.790164,111.5411421,133.5624837,79.84824058,43.14851678,50.61546045,87.90040339,42.87347539,42.87347539,85.69644444,46.36233084,18.09856204,14.75193026,9.75910331,24.22009123,-0.201215714,-0.201215714
94.65070948,102.6705359,42.4711355,5.477170374,0.052579147,239.0809037,111.9682385,134.0429602,79.94583055,43.5448219,50.69453524,87.79375975,42.95186543,42.95186543,85.40081616,46.3415843,18.16244191,14.76528078,9.796305812,24.21232208,-0.144370498,-0.144370498
95.04610706,103.1091047,42.52163125,5.508668492,0.037778459,239.3712313,112.3986135,134.5263479,80.04363724,43.94383022,50.77287464,87.68641629,43.03067447,43.03067447,85.10428569,46.3216229,18.22723722,14.7791453,9.833925388,24.20471115,-0.087051042,-0.087051042
95.44486544,103.551185,42.57289014,5.541124232,0.02421072,239.6611473,112.832169,135.0125578,80.14166303,44.34545505,50.85047009,87.57839,43.10989712,43.10989712,84.80696939,46.30243226,18.29293132,14.79352084,9.871954037,24.19725033,-0.029268843,-0.029268843
95.84691392,103.9966944,42.62492316,5.574540798,0.011876429,239.9506528,113.2688072,135.5015006,80.23991032,44.74960971,50.92731302,87.46969785,43.18952796,43.18952796,84.50898364,46.28399803,18.35950759,14.80840442,9.910383761,24.1899315,0.028964602,0.028964602
96.25218182,104.4455506,42.67774132,5.608921394,0.000776084,240.2397483,113.7084303,135.9930869,80.33838151,45.15620751,51.00339488,87.3603568,43.26956158,43.26956158,84.21044482,46.26630583,18.4269494,14.82379304,9.949206557,24.18274653,0.087637796,0.087637796
96.66059845,104.8976712,42.73135561,5.644269222,-0.009089816,240.5284348,114.1509403,136.4872276,80.43707897,45.56516177,51.0787071,87.25038383,43.34999258,43.34999258,83.91146931,46.24934129,18.49524011,14.83968372,9.988414427,24.17568731,0.146739241,0.146739241
97.07209313,105.3529738,42.78577705,5.680587485,-0.017720773,240.8167129,114.5962394,136.9838333,80.53600511,45.97638582,51.15324113,87.1397959,43.43081555,43.43081555,83.61217349,46.23309006,18.56436308,14.85607346,10.02799937,24.1687457,0.20625744,0.20625744
97.48659518,105.8113761,42.84101663,5.717879388,-0.025116289,241.1045835,115.0442297,137.4828148,80.63516231,46.38979295,51.2269884,87.02861,43.51202507,43.51202507,83.31267373,46.21753777,18.6343017,14.87295928,10.06795338,24.16191359,0.266180894,0.266180894
97.9040339,106.2727957,42.89708536,5.756148134,-0.031275866,241.3920473,115.4948134,137.9840829,80.73455297,46.8052965,51.29994036,86.91684309,43.59361574,43.59361574,83.01308641,46.20267005,18.70503933,14.89033819,10.10826847,24.15518285,0.326498108,0.326498108
98.3243386,106.7371503,42.95399425,5.795396925,-0.036199004,241.6791051,115.9478925,138.4875483,80.83417948,47.22280977,51.37208843,86.80451215,43.67558215,43.67558215,82.71352791,46.18847253,18.77655933,14.90820721,10.14893663,24.14854537,0.387197583,0.387197583
98.74743862,107.2043576,43.01175429,5.835628966,-0.039885206,241.9657578,116.4033693,138.9931217,80.93404422,47.64224609,51.44342407,86.69163413,43.7579189,43.7579189,82.4141146,46.17493086,18.84884508,14.92656334,10.18994987,24.14199302,0.448267821,0.448267821
99.17326325,107.674335,43.07037649,5.876847459,-0.042333973,242.252006,116.8611457,139.5007139,81.03414959,48.06351876,51.51393871,86.57822603,43.84062056,43.84062056,82.11496287,46.16203066,18.92187994,14.9454036,10.23130017,24.13551767,0.509697326,0.509697326
99.60174181,108.1470004,43.12987185,5.919055608,-0.043544807,242.5378506,117.321124,140.0102357,81.13449798,48.48654111,51.58362379,86.4643048,43.92368174,43.92368174,81.8161891,46.14975757,18.99564728,14.964725,10.27297955,24.12911121,0.5714746,0.5714746
100.0328036,108.6222713,43.19025138,5.962256617,-0.04351721,242.8232924,117.7832062,140.5215976,81.23509178,48.91122646,51.65247075,86.34988741,44.00709702,44.00709702,81.51790965,46.13809722,19.07013047,14.98452454,10.31498,24.12276551,0.633588145,0.633588145
100.466378,109.1000654,43.25152608,6.006453688,-0.042250682,243.1083321,118.2472945,141.0347106,81.33593338,49.33748811,51.72047103,86.23499085,44.09086099,44.09086099,81.22024092,46.12703525,19.14531288,15.00479925,10.35729352,24.11647245,0.696026464,0.696026464
100.9023942,109.5803004,43.31370695,6.051650026,-0.039744727,243.3929705,118.7132911,141.5494853,81.43702518,49.76523939,51.78761607,86.11963207,44.17496825,44.17496825,80.92329926,46.11655729,19.22117787,15.02554613,10.39991212,24.11022391,0.758778061,0.758778061
101.3407817,110.0628938,43.37680499,6.097848833,-0.035998845,243.6772084,119.181098,142.0658325,81.53836955,50.19439361,51.85389731,86.00382806,44.25941339,44.25941339,80.62720108,46.10664897,19.29770882,15.0467622,10.44282778,24.10401177,0.821831436,0.821831436
101.7814696,110.5477633,43.44083122,6.145053313,-0.031012537,243.9610466,119.6506173,142.5836629,81.63996891,50.62486408,51.91930618,85.88759578,44.344191,44.344191,80.33206273,46.09729594,19.37488908,15.06844447,10.48603252,24.0978279,0.885175093,0.885175093
102.2243874,111.0348265,43.50579663,6.193266669,-0.024785307,244.2444858,120.1217513,143.1028873,81.74182563,51.05656413,51.98383414,85.7709522,44.42929567,44.42929567,80.03800061,46.08848382,19.45270204,15.09058994,10.52951833,24.09166418,0.948797534,0.948797534
102.6694643,111.5240011,43.57171223,6.242492104,-0.017316655,244.5275269,120.594402,143.6234164,81.8439421,51.48940707,52.0474726,85.6539143,44.51472198,44.51472198,79.74513108,46.08019825,19.53113106,15.11319564,10.57327721,24.08551249,1.012687262,1.012687262
103.1166296,112.0152048,43.63858901,6.292732822,-0.008606082,244.8101706,121.0684715,144.145161,81.94632073,51.92330622,52.11021303,85.53649904,44.60046454,44.60046454,79.45357053,46.07242486,19.6101595,15.13625857,10.61730116,24.07936471,1.07683278,1.07683278
103.5658127,112.5083552,43.70643799,6.343992027,0.001346909,245.0924177,121.543862,144.6680317,82.04896389,52.35817489,52.17204685,85.41872341,44.68651793,44.68651793,79.16343533,46.06514929,19.68977074,15.15977574,10.66158218,24.07321271,1.141222589,1.141222589
104.0169429,113.0033699,43.77527016,6.396272921,0.012542817,245.374269,122.0204755,145.1919394,82.15187399,52.79392641,52.2329655,85.30060436,44.77287675,44.77287675,78.87484186,46.05835717,19.76994813,15.18374417,10.70611227,24.06704837,1.205845193,1.205845193
104.4699495,113.5001665,43.84509653,6.449578708,0.02498214,245.6557253,122.4982143,145.7167947,82.2550534,53.23047407,52.29296043,85.18215887,44.85953558,44.85953558,78.5879065,46.05203414,19.85067506,15.20816087,10.75088343,24.06086358,1.270689094,1.270689094
104.9247617,113.9986627,43.91592811,6.503912591,0.038665376,245.9367873,122.9769805,146.2425084,82.35850453,53.66773121,52.35202307,85.06340391,44.94648901,44.94648901,78.30274563,46.04616582,19.93193489,15.23302285,10.79588767,24.0546502,1.335742795,1.335742795
105.381309,114.4987762,43.98777589,6.559277774,0.053593025,246.2174558,123.4566761,146.7689913,82.46222976,54.10561114,52.41014487,84.94435645,45.03373165,45.03373165,78.01947563,46.04073787,20.01371099,15.25832712,10.84111697,24.04840011,1.400994798,1.400994798
105.8395206,115.0004246,44.06065088,6.61567746,0.069765584,246.4977317,123.9372033,147.2961541,82.56623149,54.54402718,52.46731726,84.82503347,45.12125807,45.12125807,77.73821286,46.0357359,20.09598672,15.2840707,10.88656334,24.0421052,1.466433606,1.466433606
106.2993259,115.5035255,44.13456409,6.673114852,0.087183551,246.7776156,124.4184643,147.8239076,82.6705121,54.98289263,52.52353168,84.70545193,45.20906287,45.20906287,77.45907372,46.03114555,20.17874546,15.31025059,10.93221879,24.03575734,1.532047721,1.532047721
106.7606541,116.0079965,44.20952651,6.731593154,0.105847426,247.0571084,124.9003611,148.3521624,82.77507399,55.42212083,52.57877957,84.58562881,45.29714064,45.29714064,77.18217457,46.02695246,20.26197057,15.33686381,10.9780753,24.02934841,1.597825646,1.597825646
107.2234346,116.5137554,44.28554915,6.791115569,0.125757706,247.3362109,125.3827958,148.8808293,82.87991955,55.86162507,52.63305237,84.46558107,45.38548597,45.38548597,76.9076318,46.02314226,20.34564541,15.36390736,11.02412488,24.02287028,1.663755884,1.663755884
107.6875967,117.0207198,44.36264301,6.851685301,0.146914891,247.6149238,125.8656707,149.4098191,82.98505117,56.30131869,52.68634152,84.3453257,45.47409346,45.47409346,76.63556178,46.01970059,20.42975337,15.39137827,11.07035954,24.01631484,1.729826936,1.729826936
108.1530697,117.5288072,44.4408191,6.913305552,0.169319477,247.8932479,126.3488878,149.9390425,83.09047124,56.741115,52.73863846,84.22487965,45.56295769,45.56295769,76.3660809,46.01661308,20.5142778,15.41927355,11.11677126,24.00967396,1.796027306,1.796027306
108.6197829,118.0379354,44.52008842,6.975979527,0.192971964,248.1711841,126.8323493,150.4684102,83.19618214,57.18092731,52.78993463,84.1042599,45.65207325,45.65207325,76.09930552,46.01386537,20.59920208,15.44759019,11.16335205,24.00293951,1.862345496,1.862345496
109.0876656,118.5480219,44.60046197,7.039710428,0.21787285,248.448733,127.3159572,150.9978331,83.30218628,57.62066894,52.84022146,83.98348343,45.74143474,45.74143474,75.83535204,46.01144308,20.68450957,15.47632523,11.21009391,23.99610339,1.928770009,1.928770009
109.5566472,119.0589845,44.68195076,7.104501459,0.244022633,248.7258955,127.7996137,151.5272217,83.40848605,58.06025321,52.88949041,83.8625672,45.83103675,45.83103675,75.57433681,46.00933185,20.77018364,15.50547566,11.25698884,23.98915746,1.995289347,1.995289347
110.0266569,119.5707408,44.76456579,7.170355823,0.271421812,249.0026723,128.283221,152.0564869,83.51508383,58.49959343,52.9377329,83.74152818,45.92087386,45.92087386,75.31637623,46.00751733,20.85620767,15.5350385,11.30402884,23.9820936,2.061892013,2.061892013
110.4976242,120.0832083,44.84831806,7.237276724,0.300070885,249.2790643,128.7666811,152.5855394,83.62198201,58.93860292,52.98494038,83.62038335,46.01094068,46.01094068,75.06158668,46.00598513,20.94256501,15.56501077,11.3512059,23.97490369,2.128566509,2.128566509
